file	grade	loe
src/ui/frontend/src/components/CollapsiblePanel.tsx	X
src/ui/frontend/src/components/CompanyDetailModal.tsx	X
src/ui/frontend/src/components/ConfidenceBullets.tsx	X
src/ui/frontend/src/components/ContextTextPage.tsx	X
src/ui/frontend/src/components/DetailsEditPage.tsx	X
src/ui/frontend/src/components/ExperienceJobsEditor.tsx	X
src/ui/frontend/src/components/FormFields.tsx	X
src/ui/frontend/src/components/IntakeChatModal.tsx	X
src/ui/frontend/src/components/IntakePreamblePanel.tsx	X
src/ui/frontend/src/components/IntakeTopicMenuPanel.tsx	X
src/ui/frontend/src/components/JobAnalysisReportModal.tsx	X
src/ui/frontend/src/components/JobDetailModal.tsx	X
src/ui/frontend/src/components/LabeledTextArea.tsx	X
src/ui/frontend/src/components/ListPage.tsx	X
src/ui/frontend/src/components/ListTableTruncatedCell.tsx	X
src/ui/frontend/src/components/MaterialsPreviewModal.tsx	X
src/ui/frontend/src/components/Modal.tsx	X
src/ui/frontend/src/components/NavigationShell.tsx	X
src/ui/frontend/src/components/ProfileTextPage.tsx	X
src/ui/frontend/src/components/RecommendedJobReportHeader.tsx	X
src/ui/frontend/src/components/RepoJsonDivergenceBanner.tsx	X
src/ui/frontend/src/components/ReportSectionList.tsx	X
src/ui/frontend/src/components/RequireAuth.tsx	X
src/ui/frontend/src/components/ResumeStructureEditor.tsx	X
src/ui/frontend/src/components/RubricModal.tsx	X
src/ui/frontend/src/components/SectionExpandChrome.tsx	X
src/ui/frontend/src/components/SideTabPanel.tsx	X
src/ui/frontend/src/components/StateTimeline.tsx	X
src/ui/frontend/src/components/TabbedTextArea.tsx	X
src/ui/frontend/src/components/Time.tsx	X
src/ui/frontend/src/components/Toast.tsx	X
src/ui/frontend/src/components/TokenTextarea.tsx	X
src/ui/frontend/src/components/UserPrompt.tsx	X
src/ui/frontend/src/contexts/AuthContext.tsx	X
src/ui/frontend/src/contexts/CandidateContext.tsx	X
src/ui/frontend/src/contexts/StateUiContext.tsx	X
src/ui/frontend/src/hooks/useAdminCandidateFilter.ts	X
src/ui/frontend/src/hooks/useCandidateJobActions.ts	X
src/ui/frontend/src/hooks/useDirtyLeaveSaveThenNavigate.ts	X
src/ui/frontend/src/hooks/useInPlaceLiveRefresh.ts	X
src/ui/frontend/src/hooks/useSectionExpandPolicy.ts	X
src/ui/frontend/src/lib/analysisUpshot.ts	X
src/ui/frontend/src/lib/api.ts	X
src/ui/frontend/src/lib/artifactBlobHasContent.ts	X
src/ui/frontend/src/lib/authPassthrough.ts	X
src/ui/frontend/src/lib/authSessionPolicy.ts	X
src/ui/frontend/src/lib/candidateJobActions.ts	X
src/ui/frontend/src/lib/candidateLabel.ts	X
src/ui/frontend/src/lib/copyJobSnapshot.ts	X
src/ui/frontend/src/lib/documentTitle.ts	X
src/ui/frontend/src/lib/fmt.ts	X
src/ui/frontend/src/lib/listTableLayout.ts	X
src/ui/frontend/src/lib/recommendedJobReport.tsx	X
src/ui/frontend/src/lib/rubricDisplay.ts	X
src/ui/frontend/src/lib/sessionAuthMark.ts	X
src/ui/frontend/src/lib/sessionExtend.ts	X
src/ui/frontend/src/lib/stateUiSections.ts	X
src/ui/frontend/src/lib/stytchAuthenticateHandoff.ts	X
src/ui/frontend/src/lib/stytchClient.ts	X
src/ui/frontend/src/lib/stytchRedirect.ts	X
src/ui/frontend/src/lib/taskKeySort.ts	X
src/ui/frontend/src/lib/timesheetCost.ts	X
src/ui/frontend/src/lib/toastDiagnostics.ts	X
src/ui/frontend/src/lib/uiConfig.ts	X
src/ui/frontend/src/lib/useListTableColumnMeasure.ts	X
src/ui/frontend/src/lib/useLocalStorage.ts	X
src/ui/frontend/src/main.tsx	X
src/ui/frontend/src/pages/AdminAgentPrompts.tsx	X
src/ui/frontend/src/pages/AdminAgentTimesheets.tsx	X
src/ui/frontend/src/pages/AdminAnthropicAdHoc.tsx	X
src/ui/frontend/src/pages/AdminCostReconciliation.tsx	X
src/ui/frontend/src/pages/AdminDataManagement.tsx	X
src/ui/frontend/src/pages/AdminManageCandidates.tsx	X
src/ui/frontend/src/pages/AdminManageEmail.tsx	X
src/ui/frontend/src/pages/AdminManageSlack.tsx	X
src/ui/frontend/src/pages/AdminPerformanceMonitor.tsx	X
src/ui/frontend/src/pages/AdminScheduledActions.tsx	X
src/ui/frontend/src/pages/AdminScheduledQueries.tsx	X
src/ui/frontend/src/pages/AdminSessionCoverLetter.tsx	X
src/ui/frontend/src/pages/AdminSessionResumePaste.tsx	X
src/ui/frontend/src/pages/AdminTaskPrompts.tsx	X
src/ui/frontend/src/pages/AdminVectorFeedback.tsx	X
src/ui/frontend/src/pages/ArtifactsBaseResumeContent.tsx	X
src/ui/frontend/src/pages/ArtifactsCompanySearchTerms.tsx	X
src/ui/frontend/src/pages/ArtifactsCompanyWatchCriteria.tsx	X
src/ui/frontend/src/pages/ArtifactsDoJobCriteria.tsx	X
src/ui/frontend/src/pages/ArtifactsGetJobCriteria.tsx	X
src/ui/frontend/src/pages/ArtifactsJobDescCriteria.tsx	X
src/ui/frontend/src/pages/ArtifactsJobListCriteria.tsx	X
src/ui/frontend/src/pages/ArtifactsLikeJobCriteria.tsx	X
src/ui/frontend/src/pages/ArtifactsMeteoriteCriteria.tsx	X
src/ui/frontend/src/pages/Authenticate.tsx	X
src/ui/frontend/src/pages/CandidateBackstory.tsx	X
src/ui/frontend/src/pages/CandidateDealBreakers.tsx	X
src/ui/frontend/src/pages/CandidateIdealDay.tsx	X
src/ui/frontend/src/pages/CandidateIntake.tsx	X
src/ui/frontend/src/pages/CandidatePriorities.tsx	X
src/ui/frontend/src/pages/CandidateProfile.tsx	X
src/ui/frontend/src/pages/CandidateStrengths.tsx	X
src/ui/frontend/src/pages/CandidateSurfer.tsx	X
src/ui/frontend/src/pages/CandidateSurferConsent.tsx	X
src/ui/frontend/src/pages/CandidateWritingPreferences.tsx	X
src/ui/frontend/src/pages/CompaniesIgnored.tsx	X
src/ui/frontend/src/pages/CompaniesInactiveList.tsx	X
src/ui/frontend/src/pages/CompaniesNewList.tsx	X
src/ui/frontend/src/pages/CompaniesWatchHistory.tsx	X
src/ui/frontend/src/pages/CompaniesWatchList.tsx	X
src/ui/frontend/src/pages/JobsApplied.tsx	X
src/ui/frontend/src/pages/JobsInReview.tsx	X
src/ui/frontend/src/pages/JobsRecommended.tsx	X
src/ui/frontend/src/pages/JobsResponded.tsx	X
src/ui/frontend/src/pages/JobsSkipped.tsx	X
src/ui/frontend/src/pages/LogOffScreen.tsx	X
src/ui/frontend/src/pages/Login.tsx	X
src/ui/frontend/src/routes.tsx	X
src/ui/frontend/src/vite-env.d.ts	X
src/ui/frontend/vite.config.ts	X
src/ui/frontend/vitest.setup.ts	X
